_00_LOGTIME,_01_DENSITY,_02_PRESS,_03_PUMP_RATE,_04_PUMP_TTL,_05_PRESS_1,_06_PRESS_2,_07_RATE_1,_08_RATE_2,_09_WTR_RATE,_10_DENS_BKUP,_11_WATER_STG_TTL,_12_PUMP_STG_TTL,_13_JOB_NUMBER,_14_MARKER
46170.462396,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462419,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462431,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462442,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462454,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462465,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462477,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462488,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.461806,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462523,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462535,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462546,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462558,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462569,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462581,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462593,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462604,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462616,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462627,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462639,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46265,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462662,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462674,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462685,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462697,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462708,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46272,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462731,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462755,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462766,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462778,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462789,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462801,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462813,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462824,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462836,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462847,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462859,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.46287,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.462882,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462894,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.462905,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.462917,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462928,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.46294,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.462951,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.462975,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.462986,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.462998,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.463009,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.463021,0.448,0,0,30.117618,0,-9,0,0,0,0,0,30.117618,3,0
46170.463032,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463044,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463056,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463067,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463079,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46309,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463102,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463113,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463125,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463137,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463148,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46316,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463171,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463183,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463206,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463218,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463229,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463241,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463252,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463264,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463275,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463287,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463299,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46331,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463322,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463333,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463345,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463356,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463368,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46338,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463391,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463403,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463414,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463438,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463449,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463461,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463472,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463484,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463495,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463507,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463519,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46353,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463542,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463553,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463565,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463576,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463588,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.4636,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463611,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463623,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463634,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463646,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463669,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463681,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463692,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463704,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463715,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463727,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463738,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46375,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463762,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463773,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463785,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463796,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463808,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463819,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463831,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463843,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463854,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463866,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463194,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.4639,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463912,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463924,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463935,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463947,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463958,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46397,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463981,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463993,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464005,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464016,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464028,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464039,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464051,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464063,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464074,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464086,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464097,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464109,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464132,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464144,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464155,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464167,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464178,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46419,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464201,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464213,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464225,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464236,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464248,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464259,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464271,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464282,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464294,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464306,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464317,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464329,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464352,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464363,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464375,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464387,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464398,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46441,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464421,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464433,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464444,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464456,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464468,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464479,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464491,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464502,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464514,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464525,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464537,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464549,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46456,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.463889,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464595,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464606,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464618,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46463,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464641,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464653,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464664,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464676,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464688,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464699,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464711,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464722,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464734,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464745,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464757,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464769,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46478,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464803,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464815,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464826,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464838,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46485,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464861,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464873,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464884,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464896,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464907,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464919,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464931,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464942,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464954,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464965,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464977,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464988,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465012,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465023,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465046,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465058,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465069,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465081,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465093,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465104,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465116,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465127,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465139,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46515,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465162,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465174,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465185,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465197,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465208,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46522,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465231,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465243,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465266,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.464583,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465289,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465301,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465312,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465324,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465336,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465347,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465359,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46537,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465382,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465394,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465405,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465417,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465428,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46544,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465451,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465463,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465475,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465498,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465509,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465521,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465532,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465544,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465556,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465567,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465579,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46559,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465602,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465613,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465625,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465637,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465648,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.46566,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465671,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465683,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465694,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465706,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465718,0.448,9,0,30.117618,9,-9,0,0,0,0,0,30.117618,3,0
46170.465741,0.448,9,0.021119,30.117856,9,-9,0.021119,0,0,0,0,30.117856,3,0
46170.465752,0.448,9,0.026048,30.118333,9,-9,0.026048,0,0,0,0,30.118333,3,0
46170.465764,0.448,9,0.026786,30.118809,9,-9,0.026786,0,0,0,0,30.118809,3,0
46170.465775,0.448,9,0.0345,30.119523,9,-9,0.0345,0,0,0,0,30.119523,3,0
46170.465787,0.448,9,0.023762,30.119999,9,-9,0.023762,0,0,0,0,30.119999,3,0
46170.465799,0.448,9,0.05769,30.120714,9,-9,0.05769,0,0,0,0,30.120714,3,0
46170.46581,0.448,9,0.069833,30.121904,9,-9,0.069833,0,0,0,0,30.121904,3,0
46170.465822,0.448,9,0.06819,30.123095,9,-9,0.06819,0,0,0,0,30.123095,3,0
46170.465833,0.448,9,0.059,30.124047,9,-9,0.061286,0,0,0,0,30.124047,3,0
46170.465856,0.448,9,0.06419,30.125237,9,-9,0.06419,0,0,0,0,30.125237,3,0
46170.465868,0.448,9,0.069714,30.126428,9,-9,0.069714,0,0,0,0,30.126428,3,0
46170.46588,0.448,9,0.03569,30.12738,9,-9,0.03569,0,0,0,0,30.12738,3,0
46170.465891,0.448,9,0.06519,30.128333,9,-9,0.06519,0,0,0,0,30.128333,3,0
46170.465903,0.448,9,0.05231,30.129285,9,-9,0.05231,0,0,0,0,30.129285,3,0
46170.465914,0.448,9,0.040452,30.129999,9,-9,0.040452,0,0,0,0,30.129999,3,0
46170.465926,0.448,9,0.030738,30.130714,9,-9,0.030738,0,0,0,0,30.130714,3,0
46170.465937,0.448,9,0.024048,30.13119,9,-9,0.024048,0,0,0,0,30.13119,3,0
46170.465949,0.448,9,0.014667,30.131428,9,-9,0.014667,0,0,0,0,30.131428,3,0
46170.465278,0.448,9,0.011452,30.131666,9,-9,0.011452,0,0,0,0,30.131666,3,0
46170.465984,0.448,9,0.019667,30.131904,9,-9,0.019667,0,0,0,0,30.131904,3,0
46170.465995,0.448,9,0.01281,30.13238,9,-9,0.01281,0,0,0,0,30.13238,3,0
46170.466007,0.448,9,0.002786,30.13238,9,-9,0.002786,0,0,0,0,30.13238,3,0
46170.466019,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.46603,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466042,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466053,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466065,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466076,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466088,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.4661,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466111,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466123,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466134,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466146,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466157,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466169,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466192,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466204,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466215,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466227,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466238,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.46625,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466262,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466273,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
46170.466285,0.448,9,0,30.13238,9,-9,0,0,0,0,0,30.13238,3,0
